Year,Geography,Sex,Age group,GeoCode,Value
2022,British Columbia,Males,70 years and over,59,
2022,British Columbia,Females,15 years and over,59,4.4
2022,British Columbia,Females,15 to 24 years,59,7.2
2022,British Columbia,Females,25 years and over,59,3.9
2022,British Columbia,Females,25 to 44 years,59,3.9
2022,British Columbia,Females,45 to 64 years,59,3.9
2022,British Columbia,Females,45 years and over,59,3.9
2022,British Columbia,Females,25 to 54 years,59,4.0
2022,British Columbia,Females,55 years and over,59,3.5
2022,British Columbia,Females,15 to 64 years,59,4.4
2022,British Columbia,Females,15 to 19 years,59,9.6
2022,British Columbia,Females,20 to 24 years,59,5.9
2022,British Columbia,Females,25 to 29 years,59,4.6
2022,British Columbia,Females,30 to 34 years,59,4.4
2022,British Columbia,Females,35 to 39 years,59,3.8
2022,British Columbia,Females,40 to 44 years,59,2.9
2022,British Columbia,Females,45 to 49 years,59,4.1
2022,British Columbia,Females,50 to 54 years,59,4.4
2022,British Columbia,Females,55 to 59 years,59,3.3
2022,British Columbia,Females,60 to 64 years,59,3.6
2022,British Columbia,Females,65 years and over,59,3.9
2022,British Columbia,Females,65 to 69 years,59,4.3
2022,British Columbia,Females,70 years and over,59,
2023,Canada,Both sexes,15 to 24 years,,10.8
2023,Canada,Both sexes,25 years and over,,4.5
2023,Canada,Both sexes,25 to 44 years,,4.9
2023,Canada,Both sexes,45 to 64 years,,4.2
2023,Canada,Both sexes,45 years and over,,4.2
2023,Canada,Both sexes,25 to 54 years,,4.5
2023,Canada,Both sexes,55 years and over,,4.5
2023,Canada,Both sexes,15 to 64 years,,5.5
2023,Canada,Both sexes,15 to 19 years,,14.0
2023,Canada,Both sexes,20 to 24 years,,8.9
2023,Canada,Both sexes,25 to 29 years,,6.3
2023,Canada,Both sexes,30 to 34 years,,5.1
2023,Canada,Both sexes,35 to 39 years,,4.2
2023,Canada,Both sexes,40 to 44 years,,3.9
2023,Canada,Both sexes,45 to 49 years,,3.5
2023,Canada,Both sexes,50 to 54 years,,4.0
2023,Canada,Both sexes,55 to 59 years,,4.2
2023,Canada,Both sexes,60 to 64 years,,5.3
2023,Canada,Both sexes,65 years and over,,4.1
2023,Canada,Both sexes,65 to 69 years,,4.6
2023,Canada,Both sexes,70 years and over,,3.4
2023,Canada,Males,15 years and over,,5.6
2023,Canada,Males,15 to 24 years,,11.5
2023,Canada,Males,25 years and over,,4.6
2023,Canada,Males,25 to 44 years,,4.9
2023,Canada,Males,45 to 64 years,,4.2
2023,Canada,Males,45 years and over,,4.2
2023,Canada,Males,25 to 54 years,,4.6
2023,Canada,Males,55 years and over,,4.6
2023,Canada,Males,15 to 64 years,,5.6
2023,Canada,Males,15 to 19 years,,14.4
2023,Canada,Males,20 to 24 years,,9.9
2023,Canada,Males,25 to 29 years,,6.8
2023,Canada,Males,30 to 34 years,,5.1
2023,Canada,Males,35 to 39 years,,4.1
2023,Canada,Males,40 to 44 years,,3.8
2023,Canada,Males,45 to 49 years,,3.5
2023,Canada,Males,50 to 54 years,,4.0
2023,Canada,Males,55 to 59 years,,4.1
2023,Canada,Males,60 to 64 years,,5.5
2023,Canada,Males,65 years and over,,4.4
2023,Canada,Males,65 to 69 years,,4.9
2023,Canada,Males,70 years and over,,3.6
2023,Canada,Females,15 years and over,,5.3
2023,Canada,Females,15 to 24 years,,10.0
2023,Canada,Females,25 years and over,,4.5
2023,Canada,Females,25 to 44 years,,4.8
2023,Canada,Females,45 to 64 years,,4.1
2023,Canada,Females,45 years and over,,4.1
2023,Canada,Females,25 to 54 years,,4.5
2023,Canada,Females,55 years and over,,4.4
2023,Canada,Females,15 to 64 years,,5.3
2023,Canada,Females,15 to 19 years,,13.5
2023,Canada,Females,20 to 24 years,,7.9
2023,Canada,Females,25 to 29 years,,5.7
2023,Canada,Females,30 to 34 years,,5.1
2023,Canada,Females,35 to 39 years,,4.3
2023,Canada,Females,40 to 44 years,,4.1
2023,Canada,Females,45 to 49 years,,3.6
2023,Canada,Females,50 to 54 years,,3.9
2023,Canada,Females,55 to 59 years,,4.3
2023,Canada,Females,60 to 64 years,,5.0
2023,Canada,Females,65 years and over,,3.7
2023,Canada,Females,65 to 69 years,,4.1
2023,Canada,Females,70 years and over,,3.1
2023,Newfoundland and Labrador,Both sexes,15 years and over,10,10.0
2023,Newfoundland and Labrador,Both sexes,15 to 24 years,10,15.0
2023,Newfoundland and Labrador,Both sexes,25 years and over,10,9.2
2023,Newfoundland and Labrador,Both sexes,25 to 44 years,10,8.2
2023,Newfoundland and Labrador,Both sexes,45 to 64 years,10,9.8
2023,Newfoundland and Labrador,Both sexes,45 years and over,10,10.0
2023,Newfoundland and Labrador,Both sexes,25 to 54 years,10,7.8
2023,Newfoundland and Labrador,Both sexes,55 years and over,10,12.7
2023,Newfoundland and Labrador,Both sexes,15 to 64 years,10,9.9
2023,Newfoundland and Labrador,Both sexes,15 to 19 years,10,19.0
2023,Newfoundland and Labrador,Both sexes,20 to 24 years,10,12.8
2023,Newfoundland and Labrador,Both sexes,25 to 29 years,10,7.8
2023,Newfoundland and Labrador,Both sexes,30 to 34 years,10,8.5
2023,Newfoundland and Labrador,Both sexes,35 to 39 years,10,8.0
2023,Newfoundland and Labrador,Both sexes,40 to 44 years,10,8.6
2023,Newfoundland and Labrador,Both sexes,45 to 49 years,10,6.1
2023,Newfoundland and Labrador,Both sexes,50 to 54 years,10,8.1
2023,Newfoundland and Labrador,Both sexes,55 to 59 years,10,11.5
2023,Newfoundland and Labrador,Both sexes,60 to 64 years,10,15.2
2023,Newfoundland and Labrador,Both sexes,65 years and over,10,11.6
2023,Newfoundland and Labrador,Both sexes,65 to 69 years,10,13.4
2023,Newfoundland and Labrador,Both sexes,70 years and over,10,
2023,Newfoundland and Labrador,Males,15 years and over,10,11.8
2023,Newfoundland and Labrador,Males,15 to 24 years,10,16.6
2023,Newfoundland and Labrador,Males,25 years and over,10,11.1
2023,Newfoundland and Labrador,Males,25 to 44 years,10,9.6
2023,Newfoundland and Labrador,Males,45 to 64 years,10,12.1
2023,Newfoundland and Labrador,Males,45 years and over,10,12.3
2023,Newfoundland and Labrador,Males,25 to 54 years,10,9.1
2023,Newfoundland and Labrador,Males,55 years and over,10,15.6
2023,Newfoundland and Labrador,Males,15 to 64 years,10,11.7
2023,Newfoundland and Labrador,Males,15 to 19 years,10,19.0
2023,Newfoundland and Labrador,Males,20 to 24 years,10,15.5
2023,Newfoundland and Labrador,Males,25 to 29 years,10,8.9
2023,Newfoundland and Labrador,Males,30 to 34 years,10,11.0
2023,Newfoundland and Labrador,Males,35 to 39 years,10,8.7
2023,Newfoundland and Labrador,Males,40 to 44 years,10,9.6
2023,Newfoundland and Labrador,Males,45 to 49 years,10,7.1
2023,Newfoundland and Labrador,Males,50 to 54 years,10,9.4
2023,Newfoundland and Labrador,Males,55 to 59 years,10,14.7
2023,Newfoundland and Labrador,Males,60 to 64 years,10,18.2
2023,Newfoundland and Labrador,Males,65 years and over,10,
2023,Newfoundland and Labrador,Males,65 to 69 years,10,
2023,Newfoundland and Labrador,Males,70 years and over,10,
2023,Newfoundland and Labrador,Females,15 years and over,10,8.0
2023,Newfoundland and Labrador,Females,15 to 24 years,10,12.7
2023,Newfoundland and Labrador,Females,25 years and over,10,7.2
2023,Newfoundland and Labrador,Females,25 to 44 years,10,6.9
2023,Newfoundland and Labrador,Females,45 to 64 years,10,7.5
2023,Newfoundland and Labrador,Females,45 years and over,10,7.6
2023,Newfoundland and Labrador,Females,25 to 54 years,10,6.5
2023,Newfoundland and Labrador,Females,55 years and over,10,9.4
2023,Newfoundland and Labrador,Females,15 to 64 years,10,7.9
2023,Newfoundland and Labrador,Females,15 to 19 years,10,17.5
2023,Newfoundland and Labrador,Females,20 to 24 years,10,9.7
2023,Newfoundland and Labrador,Females,25 to 29 years,10,6.7
2023,Newfoundland and Labrador,Females,30 to 34 years,10,5.7
2023,Newfoundland and Labrador,Females,35 to 39 years,10,6.6
2023,Newfoundland and Labrador,Females,40 to 44 years,10,7.6
2023,Newfoundland and Labrador,Females,45 to 49 years,10,5.1
2023,Newfoundland and Labrador,Females,50 to 54 years,10,6.7
2023,Newfoundland and Labrador,Females,55 to 59 years,10,8.3
2023,Newfoundland and Labrador,Females,60 to 64 years,10,11.5
2023,Newfoundland and Labrador,Females,65 years and over,10,
2023,Newfoundland and Labrador,Females,65 to 69 years,10,
2023,Newfoundland and Labrador,Females,70 years and over,10,
2023,Prince Edward Island,Both sexes,15 years and over,11,7.3
2023,Prince Edward Island,Both sexes,15 to 24 years,11,12.2
2023,Prince Edward Island,Both sexes,25 years and over,11,6.4
2023,Prince Edward Island,Both sexes,25 to 44 years,11,5.6
2023,Prince Edward Island,Both sexes,45 to 64 years,11,6.9
