Year,Âge au décès,Sexe,Causes of death,Value
2016,75 à 84 ans,Les deux sexes,Influenza and pneumonia,75.1
2016,75 à 84 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.7
2016,75 à 84 ans,Les deux sexes,Chronic lower respiratory diseases,230.1
2016,75 à 84 ans,Hommes,Malignant neoplasms,1541.5
2016,75 à 84 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",32.0
2016,75 à 84 ans,Hommes,Diabetes mellitus,133.3
2016,75 à 84 ans,Hommes,Diseases of heart,933.2
2016,75 à 84 ans,Hommes,Influenza and pneumonia,88.8
2016,75 à 84 ans,Hommes,Acute bronchitis and bronchiolitis,0.9
2016,75 à 84 ans,Hommes,Chronic lower respiratory diseases,259.7
2016,75 à 84 ans,Femmes,Malignant neoplasms,1020.6
2016,75 à 84 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",23.1
2016,75 à 84 ans,Femmes,Diabetes mellitus,89.2
2016,75 à 84 ans,Femmes,Diseases of heart,555.7
2016,75 à 84 ans,Femmes,Influenza and pneumonia,64.1
2016,75 à 84 ans,Femmes,Acute bronchitis and bronchiolitis,0.6
2016,75 à 84 ans,Femmes,Chronic lower respiratory diseases,206.1
2016,75 à 79 ans,Les deux sexes,Malignant neoplasms,1080.7
2016,75 à 79 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",20.1
2016,75 à 79 ans,Les deux sexes,Diabetes mellitus,86.8
2016,75 à 79 ans,Les deux sexes,Diseases of heart,531.1
2016,75 à 79 ans,Les deux sexes,Influenza and pneumonia,50.5
2016,75 à 79 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.4
2016,75 à 79 ans,Les deux sexes,Chronic lower respiratory diseases,180.4
2016,75 à 79 ans,Hommes,Malignant neoplasms,1311.1
2016,75 à 79 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",23.6
2016,75 à 79 ans,Hommes,Diabetes mellitus,108.0
2016,75 à 79 ans,Hommes,Diseases of heart,701.3
2016,75 à 79 ans,Hommes,Influenza and pneumonia,61.6
2016,75 à 79 ans,Hommes,Acute bronchitis and bronchiolitis,0.6
2016,75 à 79 ans,Hommes,Chronic lower respiratory diseases,200.8
2016,75 à 79 ans,Femmes,Malignant neoplasms,886.2
2016,75 à 79 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",17.1
2016,75 à 79 ans,Femmes,Diabetes mellitus,68.9
2016,75 à 79 ans,Femmes,Diseases of heart,387.3
2016,75 à 79 ans,Femmes,Influenza and pneumonia,41.1
2016,75 à 79 ans,Femmes,Acute bronchitis and bronchiolitis,0.2
2016,75 à 79 ans,Femmes,Chronic lower respiratory diseases,163.1
2016,80 à 84 ans,Les deux sexes,Malignant neoplasms,1490.6
2016,80 à 84 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",36.7
2016,80 à 84 ans,Les deux sexes,Diabetes mellitus,139.3
2016,80 à 84 ans,Les deux sexes,Diseases of heart,990.0
2016,80 à 84 ans,Les deux sexes,Influenza and pneumonia,108.9
2016,80 à 84 ans,Les deux sexes,Acute bronchitis and bronchiolitis,1.2
2016,80 à 84 ans,Les deux sexes,Chronic lower respiratory diseases,298.3
2016,80 à 84 ans,Hommes,Malignant neoplasms,1876.8
2016,80 à 84 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",44.2
2016,80 à 84 ans,Hommes,Diabetes mellitus,170.1
2016,80 à 84 ans,Hommes,Diseases of heart,1270.7
2016,80 à 84 ans,Hommes,Influenza and pneumonia,128.4
2016,80 à 84 ans,Hommes,Acute bronchitis and bronchiolitis,1.2
2016,80 à 84 ans,Hommes,Chronic lower respiratory diseases,345.5
2016,80 à 84 ans,Femmes,Malignant neoplasms,1196.9
2016,80 à 84 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",31.1
2016,80 à 84 ans,Femmes,Diabetes mellitus,115.8
2016,80 à 84 ans,Femmes,Diseases of heart,776.5
2016,80 à 84 ans,Femmes,Influenza and pneumonia,94.1
2016,80 à 84 ans,Femmes,Acute bronchitis and bronchiolitis,1.2
2016,80 à 84 ans,Femmes,Chronic lower respiratory diseases,262.5
2016,85 ans et plus,Les deux sexes,Malignant neoplasms,2066.4
2016,85 ans et plus,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",79.6
2016,85 ans et plus,Les deux sexes,Diabetes mellitus,278.0
2016,85 ans et plus,Les deux sexes,Diseases of heart,2892.0
2016,85 ans et plus,Les deux sexes,Influenza and pneumonia,442.8
2016,85 ans et plus,Les deux sexes,Acute bronchitis and bronchiolitis,3.6
2016,85 ans et plus,Les deux sexes,Chronic lower respiratory diseases,557.8
2016,85 ans et plus,Hommes,Malignant neoplasms,2856.5
2016,85 ans et plus,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",107.3
2016,85 ans et plus,Hommes,Diabetes mellitus,320.0
2016,85 ans et plus,Hommes,Diseases of heart,3262.6
2016,85 ans et plus,Hommes,Influenza and pneumonia,518.5
2016,85 ans et plus,Hommes,Acute bronchitis and bronchiolitis,4.0
2016,85 ans et plus,Hommes,Chronic lower respiratory diseases,750.3
2016,85 ans et plus,Femmes,Malignant neoplasms,1645.3
2016,85 ans et plus,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",64.8
2016,85 ans et plus,Femmes,Diabetes mellitus,255.6
2016,85 ans et plus,Femmes,Diseases of heart,2694.4
2016,85 ans et plus,Femmes,Influenza and pneumonia,402.5
2016,85 ans et plus,Femmes,Acute bronchitis and bronchiolitis,3.3
2016,85 ans et plus,Femmes,Chronic lower respiratory diseases,455.2
2016,85 à 89 ans,Les deux sexes,Malignant neoplasms,1920.3
2016,85 à 89 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",65.0
2016,85 à 89 ans,Les deux sexes,Diabetes mellitus,223.6
2016,85 à 89 ans,Les deux sexes,Diseases of heart,1884.9
2016,85 à 89 ans,Les deux sexes,Influenza and pneumonia,266.4
2016,85 à 89 ans,Les deux sexes,Acute bronchitis and bronchiolitis,1.8
2016,85 à 89 ans,Les deux sexes,Chronic lower respiratory diseases,457.9
2016,85 à 89 ans,Hommes,Malignant neoplasms,2615.0
2016,85 à 89 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",92.3
2016,85 à 89 ans,Hommes,Diabetes mellitus,270.5
2016,85 à 89 ans,Hommes,Diseases of heart,2347.7
2016,85 à 89 ans,Hommes,Influenza and pneumonia,337.3
2016,85 à 89 ans,Hommes,Acute bronchitis and bronchiolitis,2.7
2016,85 à 89 ans,Hommes,Chronic lower respiratory diseases,588.7
2016,85 à 89 ans,Femmes,Malignant neoplasms,1489.1
2016,85 à 89 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",48.0
2016,85 à 89 ans,Femmes,Diabetes mellitus,194.5
2016,85 à 89 ans,Femmes,Diseases of heart,1597.7
2016,85 à 89 ans,Femmes,Influenza and pneumonia,222.5
2016,85 à 89 ans,Femmes,Acute bronchitis and bronchiolitis,1.3
2016,85 à 89 ans,Femmes,Chronic lower respiratory diseases,376.8
2016,90 ans et plus,Les deux sexes,Malignant neoplasms,2311.8
2016,90 ans et plus,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",104.0
2016,90 ans et plus,Les deux sexes,Diabetes mellitus,369.4
2016,90 ans et plus,Les deux sexes,Diseases of heart,4583.3
2016,90 ans et plus,Les deux sexes,Influenza and pneumonia,739.1
2016,90 ans et plus,Les deux sexes,Acute bronchitis and bronchiolitis,6.5
2016,90 ans et plus,Les deux sexes,Chronic lower respiratory diseases,725.5
2016,90 ans et plus,Hommes,Malignant neoplasms,3395.4
2016,90 ans et plus,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",140.8
2016,90 ans et plus,Hommes,Diabetes mellitus,430.6
2016,90 ans et plus,Hommes,Diseases of heart,5303.7
2016,90 ans et plus,Hommes,Influenza and pneumonia,922.8
2016,90 ans et plus,Hommes,Acute bronchitis and bronchiolitis,7.1
2016,90 ans et plus,Hommes,Chronic lower respiratory diseases,1110.9
2016,90 ans et plus,Femmes,Malignant neoplasms,1872.8
2016,90 ans et plus,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",89.1
2016,90 ans et plus,Femmes,Diabetes mellitus,344.6
2016,90 ans et plus,Femmes,Diseases of heart,4291.5
2016,90 ans et plus,Femmes,Influenza and pneumonia,664.7
2016,90 ans et plus,Femmes,Acute bronchitis and bronchiolitis,6.2
2016,90 ans et plus,Femmes,Chronic lower respiratory diseases,569.3
2017,Tous les âges,Les deux sexes,Malignant neoplasms,219.2
2017,Tous les âges,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",4.4
2017,Tous les âges,Les deux sexes,Diabetes mellitus,19.0
2017,Tous les âges,Les deux sexes,Diseases of heart,146.5
2017,Tous les âges,Les deux sexes,Influenza and pneumonia,20.4
2017,Tous les âges,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2017,Tous les âges,Les deux sexes,Chronic lower respiratory diseases,35.3
2017,Tous les âges,Hommes,Malignant neoplasms,233.3
2017,Tous les âges,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",4.7
2017,Tous les âges,Hommes,Diabetes mellitus,21.6
2017,Tous les âges,Hommes,Diseases of heart,159.6
2017,Tous les âges,Hommes,Influenza and pneumonia,18.4
2017,Tous les âges,Hommes,Acute bronchitis and bronchiolitis,0.1
2017,Tous les âges,Hommes,Chronic lower respiratory diseases,34.8
2017,Tous les âges,Femmes,Malignant neoplasms,205.3
2017,Tous les âges,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",4.1
2017,Tous les âges,Femmes,Diabetes mellitus,16.4
2017,Tous les âges,Femmes,Diseases of heart,133.6
2017,Tous les âges,Femmes,Influenza and pneumonia,22.3
2017,Tous les âges,Femmes,Acute bronchitis and bronchiolitis,0.1
2017,Tous les âges,Femmes,Chronic lower respiratory diseases,35.8
2017,1 à 14 ans,Les deux sexes,Malignant neoplasms,1.9
2017,1 à 14 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2017,1 à 14 ans,Les deux sexes,Diabetes mellitus,0.0
2017,1 à 14 ans,Les deux sexes,Diseases of heart,0.4
2017,1 à 14 ans,Les deux sexes,Influenza and pneumonia,0.4
2017,1 à 14 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2017,1 à 14 ans,Les deux sexes,Chronic lower respiratory diseases,0.1
2017,1 à 14 ans,Hommes,Malignant neoplasms,2.4
2017,1 à 14 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2017,1 à 14 ans,Hommes,Diabetes mellitus,0.0
2017,1 à 14 ans,Hommes,Diseases of heart,0.5
2017,1 à 14 ans,Hommes,Influenza and pneumonia,0.4
2017,1 à 14 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2017,1 à 14 ans,Hommes,Chronic lower respiratory diseases,0.0
2017,1 à 14 ans,Femmes,Malignant neoplasms,1.4
2017,1 à 14 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2017,1 à 14 ans,Femmes,Diabetes mellitus,0.0
2017,1 à 14 ans,Femmes,Diseases of heart,0.3
2017,1 à 14 ans,Femmes,Influenza and pneumonia,0.3
2017,1 à 14 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2017,1 à 14 ans,Femmes,Chronic lower respiratory diseases,0.1
2017,1 à 4 ans,Les deux sexes,Malignant neoplasms,2.2
2017,1 à 4 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2017,1 à 4 ans,Les deux sexes,Diabetes mellitus,0.0
2017,1 à 4 ans,Les deux sexes,Diseases of heart,0.5
2017,1 à 4 ans,Les deux sexes,Influenza and pneumonia,0.8
2017,1 à 4 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2017,1 à 4 ans,Les deux sexes,Chronic lower respiratory diseases,0.1
2017,1 à 4 ans,Hommes,Malignant neoplasms,2.8
2017,1 à 4 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2017,1 à 4 ans,Hommes,Diabetes mellitus,0.0
2017,1 à 4 ans,Hommes,Diseases of heart,0.6
2017,1 à 4 ans,Hommes,Influenza and pneumonia,0.9
2017,1 à 4 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2017,1 à 4 ans,Hommes,Chronic lower respiratory diseases,0.0
2017,1 à 4 ans,Femmes,Malignant neoplasms,1.6
2017,1 à 4 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2017,1 à 4 ans,Femmes,Diabetes mellitus,0.0
2017,1 à 4 ans,Femmes,Diseases of heart,0.4
2017,1 à 4 ans,Femmes,Influenza and pneumonia,0.8
2017,1 à 4 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2017,1 à 4 ans,Femmes,Chronic lower respiratory diseases,0.1
2017,5 à 9 ans,Les deux sexes,Malignant neoplasms,2.1
2017,5 à 9 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2017,5 à 9 ans,Les deux sexes,Diabetes mellitus,0.0
2017,5 à 9 ans,Les deux sexes,Diseases of heart,0.3
2017,5 à 9 ans,Les deux sexes,Influenza and pneumonia,0.0
2017,5 à 9 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2017,5 à 9 ans,Les deux sexes,Chronic lower respiratory diseases,0.0
2017,5 à 9 ans,Hommes,Malignant neoplasms,2.4
2017,5 à 9 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2017,5 à 9 ans,Hommes,Diabetes mellitus,0.0
2017,5 à 9 ans,Hommes,Diseases of heart,0.5
2017,5 à 9 ans,Hommes,Influenza and pneumonia,0.1
2017,5 à 9 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2017,5 à 9 ans,Hommes,Chronic lower respiratory diseases,0.0
2017,5 à 9 ans,Femmes,Malignant neoplasms,1.8
2017,5 à 9 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2017,5 à 9 ans,Femmes,Diabetes mellitus,0.0
2017,5 à 9 ans,Femmes,Diseases of heart,0.2
2017,5 à 9 ans,Femmes,Influenza and pneumonia,0.0
2017,5 à 9 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2017,5 à 9 ans,Femmes,Chronic lower respiratory diseases,0.0
2017,10 à 14 ans,Les deux sexes,Malignant neoplasms,1.5
2017,10 à 14 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2017,10 à 14 ans,Les deux sexes,Diabetes mellitus,0.0
2017,10 à 14 ans,Les deux sexes,Diseases of heart,0.4
2017,10 à 14 ans,Les deux sexes,Influenza and pneumonia,0.4
2017,10 à 14 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2017,10 à 14 ans,Les deux sexes,Chronic lower respiratory diseases,0.2
2017,10 à 14 ans,Hommes,Malignant neoplasms,2.1
2017,10 à 14 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2017,10 à 14 ans,Hommes,Diabetes mellitus,0.0
2017,10 à 14 ans,Hommes,Diseases of heart,0.4
2017,10 à 14 ans,Hommes,Influenza and pneumonia,0.4
2017,10 à 14 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2017,10 à 14 ans,Hommes,Chronic lower respiratory diseases,0.1
2017,10 à 14 ans,Femmes,Malignant neoplasms,0.8
2017,10 à 14 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2017,10 à 14 ans,Femmes,Diabetes mellitus,0.0
2017,10 à 14 ans,Femmes,Diseases of heart,0.4
2017,10 à 14 ans,Femmes,Influenza and pneumonia,0.3
2017,10 à 14 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2017,10 à 14 ans,Femmes,Chronic lower respiratory diseases,0.3
2017,15 à 24 ans,Les deux sexes,Malignant neoplasms,3.2
2017,15 à 24 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2017,15 à 24 ans,Les deux sexes,Diabetes mellitus,0.3
2017,15 à 24 ans,Les deux sexes,Diseases of heart,1.2
2017,15 à 24 ans,Les deux sexes,Influenza and pneumonia,0.2
2017,15 à 24 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2017,15 à 24 ans,Les deux sexes,Chronic lower respiratory diseases,0.3
2017,15 à 24 ans,Hommes,Malignant neoplasms,4.0
2017,15 à 24 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2017,15 à 24 ans,Hommes,Diabetes mellitus,0.3
2017,15 à 24 ans,Hommes,Diseases of heart,1.6
2017,15 à 24 ans,Hommes,Influenza and pneumonia,0.2
2017,15 à 24 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2017,15 à 24 ans,Hommes,Chronic lower respiratory diseases,0.2
2017,15 à 24 ans,Femmes,Malignant neoplasms,2.4
2017,15 à 24 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2017,15 à 24 ans,Femmes,Diabetes mellitus,0.4
2017,15 à 24 ans,Femmes,Diseases of heart,0.7
2017,15 à 24 ans,Femmes,Influenza and pneumonia,0.2
2017,15 à 24 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2017,15 à 24 ans,Femmes,Chronic lower respiratory diseases,0.3
2017,15 à 19 ans,Les deux sexes,Malignant neoplasms,2.4
2017,15 à 19 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2017,15 à 19 ans,Les deux sexes,Diabetes mellitus,0.3
2017,15 à 19 ans,Les deux sexes,Diseases of heart,0.5
2017,15 à 19 ans,Les deux sexes,Influenza and pneumonia,0.1
2017,15 à 19 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2017,15 à 19 ans,Les deux sexes,Chronic lower respiratory diseases,0.3
2017,15 à 19 ans,Hommes,Malignant neoplasms,3.2
2017,15 à 19 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2017,15 à 19 ans,Hommes,Diabetes mellitus,0.4
2017,15 à 19 ans,Hommes,Diseases of heart,0.6
2017,15 à 19 ans,Hommes,Influenza and pneumonia,0.3
2017,15 à 19 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2017,15 à 19 ans,Hommes,Chronic lower respiratory diseases,0.2
2017,15 à 19 ans,Femmes,Malignant neoplasms,1.6
2017,15 à 19 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2017,15 à 19 ans,Femmes,Diabetes mellitus,0.2
2017,15 à 19 ans,Femmes,Diseases of heart,0.5
2017,15 à 19 ans,Femmes,Influenza and pneumonia,0.0
2017,15 à 19 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2017,15 à 19 ans,Femmes,Chronic lower respiratory diseases,0.4
2017,20 à 24 ans,Les deux sexes,Malignant neoplasms,3.9
2017,20 à 24 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2017,20 à 24 ans,Les deux sexes,Diabetes mellitus,0.4
2017,20 à 24 ans,Les deux sexes,Diseases of heart,1.8
2017,20 à 24 ans,Les deux sexes,Influenza and pneumonia,0.2
2017,20 à 24 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2017,20 à 24 ans,Les deux sexes,Chronic lower respiratory diseases,0.3
2017,20 à 24 ans,Hommes,Malignant neoplasms,4.7
2017,20 à 24 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2017,20 à 24 ans,Hommes,Diabetes mellitus,0.2
2017,20 à 24 ans,Hommes,Diseases of heart,2.5
2017,20 à 24 ans,Hommes,Influenza and pneumonia,0.1
2017,20 à 24 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2017,20 à 24 ans,Hommes,Chronic lower respiratory diseases,0.2
2017,20 à 24 ans,Femmes,Malignant neoplasms,3.0
2017,20 à 24 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.3
2017,20 à 24 ans,Femmes,Diabetes mellitus,0.5
2017,20 à 24 ans,Femmes,Diseases of heart,1.0
2017,20 à 24 ans,Femmes,Influenza and pneumonia,0.3
2017,20 à 24 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2017,20 à 24 ans,Femmes,Chronic lower respiratory diseases,0.3
2017,25 à 34 ans,Les deux sexes,Malignant neoplasms,7.3
2017,25 à 34 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2017,25 à 34 ans,Les deux sexes,Diabetes mellitus,1.0
2017,25 à 34 ans,Les deux sexes,Diseases of heart,3.4
2017,25 à 34 ans,Les deux sexes,Influenza and pneumonia,0.5
2017,25 à 34 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2017,25 à 34 ans,Les deux sexes,Chronic lower respiratory diseases,0.2
2017,25 à 34 ans,Hommes,Malignant neoplasms,7.4
2017,25 à 34 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2017,25 à 34 ans,Hommes,Diabetes mellitus,1.1
2017,25 à 34 ans,Hommes,Diseases of heart,4.3
2017,25 à 34 ans,Hommes,Influenza and pneumonia,0.5
2017,25 à 34 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2017,25 à 34 ans,Hommes,Chronic lower respiratory diseases,0.2
2017,25 à 34 ans,Femmes,Malignant neoplasms,7.3
2017,25 à 34 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.3
2017,25 à 34 ans,Femmes,Diabetes mellitus,0.9
2017,25 à 34 ans,Femmes,Diseases of heart,2.6
2017,25 à 34 ans,Femmes,Influenza and pneumonia,0.4
